"VR","Version 2.0","","","","","","","","","","","","","","","","",""
"HD","Job ID","Job Name","Sheet Set Name","Category Name","Date and Time Started","Date and Time Completed","USERID","Profile ID","SheetName","Full File Path","Selected Layout Name","Page Setup Name","Named Page Setup Path","Device Name","Plot File Path","Paper Size Name","Plotted to 3DDWF","Final Status"
"SH","3","","","","2/26/2019 9:48:18 AM","2/26/2019 9:48:34 AM","","","","C:\Users\dngo\Desktop\63999\BUILDING\BUILDING.dwg","S-1.1C","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\BUILDING_dwg\S-1.1C.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","3","","","","","2/26/2019 9:48:34 AM","","","","","","","","","","","","Plotted"
"JS","1","","","","2/26/2019 9:48:51 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","2/26/2019 9:48:51 AM","2/26/2019 9:48:52 AM","","","","C:\Users\dngo\Desktop\63999\BUILDING\BD_SW1.dwg","Layout1","OCE 30x42","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\BD_SW1_dwg\Layout1.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","1","","","","","2/26/2019 9:48:52 AM","","","","","","","","","","","","Plotted"
"JS","1","","","","2/26/2019 9:51:57 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","2/26/2019 9:51:57 AM","2/26/2019 9:52:11 AM","","","","C:\Users\dngo\Desktop\63999\BUILDING\BUILDING.dwg","S-1.1A","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\BUILDING_dwg\S-1.1A.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","1","","","","","2/26/2019 9:52:11 AM","","","","","","","","","","","","Plotted"
"JS","2","","","","2/26/2019 9:52:21 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","2","","","","2/26/2019 9:52:21 AM","2/26/2019 9:52:36 AM","","","","C:\Users\dngo\Desktop\63999\BUILDING\BUILDING.dwg","S-1.1B","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\BUILDING_dwg\S-1.1B.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","2","","","","","2/26/2019 9:52:36 AM","","","","","","","","","","","","Plotted"
"JS","3","","","","2/26/2019 9:52:54 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","3","","","","2/26/2019 9:52:54 AM","2/26/2019 9:53:10 AM","","","","C:\Users\dngo\Desktop\63999\BUILDING\BUILDING.dwg","S-1.1C","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\BUILDING_dwg\S-1.1C.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","3","","","","","2/26/2019 9:53:10 AM","","","","","","","","","","","","Plotted"
"JS","1","","","","2/26/2019 9:53:27 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","2/26/2019 9:53:27 AM","2/26/2019 9:53:27 AM","","","","C:\Users\dngo\Desktop\63999\BUILDING\BD_SW1.dwg","Layout1","OCE 30x42","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\BD_SW1_dwg\Layout1.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","1","","","","","2/26/2019 9:53:27 AM","","","","","","","","","","","","Plotted"
"JS","1","","","","2/26/2019 9:54:39 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","2/26/2019 9:54:39 AM","2/26/2019 9:54:54 AM","","","","C:\Users\dngo\Desktop\63999\BUILDING\BUILDING.dwg","S-1.1A","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\BUILDING_dwg\S-1.1A.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","1","","","","","2/26/2019 9:54:54 AM","","","","","","","","","","","","Plotted"
"JS","2","","","","2/26/2019 9:55:03 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","2","","","","2/26/2019 9:55:03 AM","2/26/2019 9:55:19 AM","","","","C:\Users\dngo\Desktop\63999\BUILDING\BUILDING.dwg","S-1.1B","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\BUILDING_dwg\S-1.1B.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","2","","","","","2/26/2019 9:55:19 AM","","","","","","","","","","","","Plotted"
"JS","3","","","","2/26/2019 9:55:37 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","3","","","","2/26/2019 9:55:37 AM","2/26/2019 9:55:52 AM","","","","C:\Users\dngo\Desktop\63999\BUILDING\BUILDING.dwg","S-1.1C","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\BUILDING_dwg\S-1.1C.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","3","","","","","2/26/2019 9:55:52 AM","","","","","","","","","","","","Plotted"
"JS","1","","","","2/26/2019 9:56:09 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","2/26/2019 9:56:09 AM","2/26/2019 9:56:09 AM","","","","C:\Users\dngo\Desktop\63999\BUILDING\BD_SW1.dwg","Layout1","OCE 30x42","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\BD_SW1_dwg\Layout1.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","1","","","","","2/26/2019 9:56:09 AM","","","","","","","","","","","","Plotted"
"JS","1","","","","2/26/2019 10:06:33 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","2/26/2019 10:06:33 AM","2/26/2019 10:06:43 AM","","","","C:\Users\dngo\Desktop\63999\BUILDING\BUILDING.dwg","S-1.1A","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\BUILDING_dwg\S-1.1A.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","1","","","","","2/26/2019 10:06:43 AM","","","","","","","","","","","","Plotted"
"JS","2","","","","2/26/2019 10:06:51 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","2","","","","2/26/2019 10:06:51 AM","2/26/2019 10:07:01 AM","","","","C:\Users\dngo\Desktop\63999\BUILDING\BUILDING.dwg","S-1.1B","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\BUILDING_dwg\S-1.1B.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","2","","","","","2/26/2019 10:07:01 AM","","","","","","","","","","","","Plotted"
"JS","1","","","","2/26/2019 10:21:27 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","2/26/2019 10:21:27 AM","2/26/2019 10:21:27 AM","","","","C:\Users\dngo\Desktop\63999\DET\3999_SD-1 PODIUM.dwg","SD-1 (30x42)","OCE 30x42","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\3999_SD-1 PODIUM_dwg\SD-1 (30x42).pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","1","","","","","2/26/2019 10:21:27 AM","","","","","","","","","","","","Plotted"
"JS","1","","","","2/26/2019 10:23:07 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","2/26/2019 10:23:07 AM","2/26/2019 10:23:08 AM","","","","C:\Users\dngo\Desktop\63999\DET\3999_SD-1 PODIUM.dwg","SD-1 (30x42)","OCE 30x42","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\3999_SD-1 PODIUM_dwg\SD-1 (30x42).pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","1","","","","","2/26/2019 10:23:08 AM","","","","","","","","","","","","Plotted"
"JS","1","","","","2/26/2019 10:23:11 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","2/26/2019 10:23:11 AM","2/26/2019 10:23:12 AM","","","","C:\Users\dngo\Desktop\63999\DET\3999_SD-2.dwg","SD-2 (30x42)","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\3999_SD-2_dwg\SD-2 (30x42).pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","1","","","","","2/26/2019 10:23:12 AM","","","","","","","","","","","","Plotted"
"JS","1","","","","2/26/2019 10:27:42 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","2/26/2019 10:27:42 AM","2/26/2019 10:27:43 AM","","","","C:\Users\dngo\Desktop\63999\DET\3999_SD-1 PODIUM.dwg","SD-1 (30x42)","OCE 30x42","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\3999_SD-1 PODIUM_dwg\SD-1 (30x42).pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","1","","","","","2/26/2019 10:27:43 AM","","","","","","","","","","","","Plotted"
"JS","1","","","","2/26/2019 10:27:46 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","2/26/2019 10:27:46 AM","2/26/2019 10:27:47 AM","","","","C:\Users\dngo\Desktop\63999\DET\3999_SD-2.dwg","SD-2 (30x42)","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\3999_SD-2_dwg\SD-2 (30x42).pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","1","","","","","2/26/2019 10:27:47 AM","","","","","","","","","","","","Plotted"
"JS","1","","","","2/26/2019 10:28:29 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","2/26/2019 10:28:29 AM","2/26/2019 10:28:29 AM","","","","C:\Users\dngo\Desktop\63999\DET\3999_SD-1 PODIUM.dwg","SD-1 (30x42)","OCE 30x42","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\3999_SD-1 PODIUM_dwg\SD-1 (30x42).pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","1","","","","","2/26/2019 10:28:29 AM","","","","","","","","","","","","Plotted"
"JS","1","","","","2/26/2019 10:28:33 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","2/26/2019 10:28:33 AM","2/26/2019 10:28:33 AM","","","","C:\Users\dngo\Desktop\63999\DET\3999_SD-2.dwg","SD-2 (30x42)","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\3999_SD-2_dwg\SD-2 (30x42).pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","1","","","","","2/26/2019 10:28:33 AM","","","","","","","","","","","","Plotted"
"JS","1","","","","2/26/2019 10:29:19 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","2/26/2019 10:29:19 AM","2/26/2019 10:29:20 AM","","","","C:\Users\dngo\Desktop\63999\DET\3999_SD-1 PODIUM.dwg","SD-1 (30x42)","OCE 30x42","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\3999_SD-1 PODIUM_dwg\SD-1 (30x42).pdf","ARCH full bleed E (36.00 x 48.00 Inches)","0","Plotted"
"JF","1","","","","","2/26/2019 10:29:20 AM","","","","","","","","","","","","Plotted"
"JS","1","","","","2/26/2019 10:29:23 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","2/26/2019 10:29:23 AM","2/26/2019 10:29:24 AM","","","","C:\Users\dngo\Desktop\63999\DET\3999_SD-2.dwg","SD-2 (30x42)","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\3999_SD-2_dwg\SD-2 (30x42).pdf","ARCH full bleed E (36.00 x 48.00 Inches)","0","Plotted"
"JF","1","","","","","2/26/2019 10:29:24 AM","","","","","","","","","","","","Plotted"
"JS","1","","","","2/26/2019 11:09:49 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","2/26/2019 11:09:49 AM","2/26/2019 11:09:49 AM","","","","C:\Users\dngo\Desktop\63999\DET\3999_SD-1 PODIUM.dwg","SD-1 (30x42)","OCE 30x42","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\3999_SD-1 PODIUM_dwg\SD-1 (30x42).pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","1","","","","","2/26/2019 11:09:49 AM","","","","","","","","","","","","Plotted"
"JS","1","","","","2/26/2019 11:09:53 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","2/26/2019 11:09:53 AM","2/26/2019 11:09:54 AM","","","","C:\Users\dngo\Desktop\63999\DET\3999_SD-2.dwg","SD-2 (30x42)","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\3999_SD-2_dwg\SD-2 (30x42).pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","1","","","","","2/26/2019 11:09:54 AM","","","","","","","","","","","","Plotted"
"JS","1","","","","2/26/2019 11:12:26 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","2/26/2019 11:12:26 AM","2/26/2019 11:12:36 AM","","","","C:\Users\dngo\Desktop\63999\BUILDING\BUILDING.dwg","S-1.1A","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\BUILDING_dwg\S-1.1A.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","1","","","","","2/26/2019 11:12:36 AM","","","","","","","","","","","","Plotted"
"JS","2","","","","2/26/2019 11:12:44 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","2","","","","2/26/2019 11:12:44 AM","2/26/2019 11:12:55 AM","","","","C:\Users\dngo\Desktop\63999\BUILDING\BUILDING.dwg","S-1.1B","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\BUILDING_dwg\S-1.1B.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","2","","","","","2/26/2019 11:12:55 AM","","","","","","","","","","","","Plotted"
"JS","1","","","","2/26/2019 11:13:05 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","2/26/2019 11:13:05 AM","2/26/2019 11:13:06 AM","","","","C:\Users\dngo\Desktop\63999\DET\3999_SD-1 PODIUM.dwg","SD-1 (30x42)","OCE 30x42","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\3999_SD-1 PODIUM_dwg\SD-1 (30x42).pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","1","","","","","2/26/2019 11:13:06 AM","","","","","","","","","","","","Plotted"
"JS","1","","","","2/26/2019 11:38:26 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","2/26/2019 11:38:26 AM","2/26/2019 11:38:27 AM","","","","C:\Users\dngo\Desktop\64849\Concrete\64849-SC210.dwg","SC210","OCE 30x42","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\64849-SC210_dwg\SC210.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","1","","","","","2/26/2019 11:38:27 AM","","","","","","","","","","","","Plotted"
"JS","2","","","","2/26/2019 11:38:27 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","2","","","","2/26/2019 11:38:27 AM","2/26/2019 11:38:28 AM","","","","C:\Users\dngo\Desktop\64849\Concrete\64849-SC210.dwg","SC211","OCE 30x42","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\64849-SC210_dwg\SC211.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","2","","","","","2/26/2019 11:38:28 AM","","","","","","","","","","","","Plotted"
"JS","3","","","","2/26/2019 11:38:29 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","3","","","","2/26/2019 11:38:29 AM","2/26/2019 11:38:29 AM","","","","C:\Users\dngo\Desktop\64849\Concrete\64849-SC210.dwg","SC212","OCE 30x42","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\64849-SC210_dwg\SC212.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","3","","","","","2/26/2019 11:38:29 AM","","","","","","","","","","","","Plotted"
"JS","4","","","","2/26/2019 11:38:30 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","4","","","","2/26/2019 11:38:30 AM","2/26/2019 11:38:31 AM","","","","C:\Users\dngo\Desktop\64849\Concrete\64849-SC210.dwg","SC213","OCE 30x42","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\64849-SC210_dwg\SC213.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","4","","","","","2/26/2019 11:38:31 AM","","","","","","","","","","","","Plotted"
"JS","1","","","","2/26/2019 1:09:48 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","2/26/2019 1:09:48 PM","2/26/2019 1:09:48 PM","","","","C:\Users\dngo\Desktop\64951\structural\pool building\4951_POOL_BUILDING.dwg","S-1.1","OCE 30x42","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4951_POOL_BUILDING_dwg\S-1.1.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","1","","","","","2/26/2019 1:09:48 PM","","","","","","","","","","","","Plotted"
"JS","2","","","","2/26/2019 1:09:49 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","2","","","","2/26/2019 1:09:49 PM","2/26/2019 1:09:50 PM","","","","C:\Users\dngo\Desktop\64951\structural\pool building\4951_POOL_BUILDING.dwg","S-1.2","OCE 30x42","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4951_POOL_BUILDING_dwg\S-1.2.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","2","","","","","2/26/2019 1:09:50 PM","","","","","","","","","","","","Plotted"
"JS","1","","","","2/26/2019 1:10:54 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","2/26/2019 1:10:54 PM","2/26/2019 1:10:55 PM","","","","C:\Users\dngo\Desktop\64951\structural\pool building\4951_POOL_BUILDING.dwg","S-1.1","OCE 30x42","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4951_POOL_BUILDING_dwg\S-1.1.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","1","","","","","2/26/2019 1:10:55 PM","","","","","","","","","","","","Plotted"
"JS","2","","","","2/26/2019 1:10:55 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","2","","","","2/26/2019 1:10:55 PM","2/26/2019 1:10:56 PM","","","","C:\Users\dngo\Desktop\64951\structural\pool building\4951_POOL_BUILDING.dwg","S-1.2","OCE 30x42","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4951_POOL_BUILDING_dwg\S-1.2.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","2","","","","","2/26/2019 1:10:56 PM","","","","","","","","","","","","Plotted"
"JS","1","","","","2/26/2019 1:11:02 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","2/26/2019 1:11:02 PM","2/26/2019 1:11:03 PM","","","","C:\Users\dngo\Desktop\64951\structural\pool building\DET\4951_PT-1 .dwg","PT-1 (30x42)","OCE 30x42","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4951_PT-1 _dwg\PT-1 (30x42).pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","1","","","","","2/26/2019 1:11:03 PM","","","","","","","","","","","","Plotted"
"JS","1","","","","2/26/2019 1:12:10 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","2/26/2019 1:12:10 PM","2/26/2019 1:12:11 PM","","","","C:\Users\dngo\Desktop\64951\structural\pool building\4951_POOL_BUILDING.dwg","S-1.1","OCE 30x42","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4951_POOL_BUILDING_dwg\S-1.1.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","1","","","","","2/26/2019 1:12:11 PM","","","","","","","","","","","","Plotted"
"JS","2","","","","2/26/2019 1:12:11 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","2","","","","2/26/2019 1:12:11 PM","2/26/2019 1:12:12 PM","","","","C:\Users\dngo\Desktop\64951\structural\pool building\4951_POOL_BUILDING.dwg","S-1.2","OCE 30x42","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4951_POOL_BUILDING_dwg\S-1.2.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","2","","","","","2/26/2019 1:12:12 PM","","","","","","","","","","","","Plotted"
"JS","1","","","","2/26/2019 1:12:18 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","2/26/2019 1:12:18 PM","2/26/2019 1:12:19 PM","","","","C:\Users\dngo\Desktop\64951\structural\pool building\DET\4951_PT-1 .dwg","PT-1 (30x42)","OCE 30x42","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4951_PT-1 _dwg\PT-1 (30x42).pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","1","","","","","2/26/2019 1:12:19 PM","","","","","","","","","","","","Plotted"
"JS","1","","","","2/26/2019 1:17:03 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","2/26/2019 1:17:03 PM","2/26/2019 1:17:29 PM","","","","C:\Users\dngo\Desktop\gg\STRUCTURAL\Building\4465_BD_Setview_Level 3.dwg","S-1.2A","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4465_BD_Setview_Level 3_dwg\S-1.2A.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","1","","","","","2/26/2019 1:17:29 PM","","","","","","","","","","","","Plotted"
"JS","2","","","","2/26/2019 1:17:45 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","2","","","","2/26/2019 1:17:45 PM","2/26/2019 1:18:13 PM","","","","C:\Users\dngo\Desktop\gg\STRUCTURAL\Building\4465_BD_Setview_Level 3.dwg","S-1.2B","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4465_BD_Setview_Level 3_dwg\S-1.2B.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","2","","","","","2/26/2019 1:18:13 PM","","","","","","","","","","","","Plotted"
"JS","3","","","","2/26/2019 1:18:28 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","3","","","","2/26/2019 1:18:28 PM","2/26/2019 1:19:01 PM","","","","C:\Users\dngo\Desktop\gg\STRUCTURAL\Building\4465_BD_Setview_Level 3.dwg","S-1.2C","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4465_BD_Setview_Level 3_dwg\S-1.2C.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","3","","","","","2/26/2019 1:19:01 PM","","","","","","","","","","","","Plotted"
"JS","4","","","","2/26/2019 1:19:16 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","4","","","","2/26/2019 1:19:16 PM","2/26/2019 1:19:24 PM","","","","C:\Users\dngo\Desktop\gg\STRUCTURAL\Building\4465_BD_Setview_Level 3.dwg","S-1.2D","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4465_BD_Setview_Level 3_dwg\S-1.2D.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
